,gene symbol,forebrain_10.5_rep1,forebrain_10.5_rep2,forebrain_11.5_rep1,forebrain_11.5_rep2,forebrain_12.5_rep1,forebrain_12.5_rep2,forebrain_13.5_rep1,forebrain_13.5_rep2,forebrain_14.5_rep1,forebrain_14.5_rep2,forebrain_15.5_rep1,forebrain_15.5_rep2,forebrain_16.5_rep1,forebrain_16.5_rep2,forebrain_p0_rep1,forebrain_p0_rep2
27203,Gm45785,0.0,0.0,0.140282,0.0,0.037496,0.21358,0.0,0.049074,0.0,0.0,0.0,0.0,0.0,0.0,0.051575,0.0
27215,Gm45799,19.78066,3.83303,4.861588,8.691921,8.521276,1.773159,9.703486,3.712286,4.980512,3.624419,6.816659,2.65257,2.56133,3.479754,9.962766,12.190979
27219,Gm45808,0.083116,0.0,0.0,0.0,0.0,0.0,0.124873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070869,0.0
27231,Gm45826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149859,0.0,0.051584,0.0
27239,Gm45837,0.0,0.322315,0.0,0.0,0.183318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179223,0.235876
27245,Gm45844,1.201493,0.737682,1.817092,1.564049,2.915053,1.025742,3.234861,2.238623,4.005558,6.149319,5.407527,4.393029,6.482232,5.453647,5.782707,4.072476
27259,Gm45861,0.0,0.0,0.0,0.0,0.0,0.0,0.009042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022999,0.003486
27268,Gm45871,5.660459,7.471904,5.461563,5.722108,5.262259,5.272387,5.003224,6.171777,7.014472,8.058446,6.430297,6.771157,5.823478,6.615405,3.124169,1.774205
27293,Gm45902,5.521273,6.62927,5.838147,5.112353,6.692046,6.175821,4.702162,3.864165,3.599553,4.127227,4.338972,4.135539,5.269826,4.921975,2.802632,2.400557
27304,Gm45928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27351,Gm4631,12.532357,14.149417,12.91325,14.020792,10.43577,11.772415,9.012708,7.966629,8.51431,11.520271,9.473915,9.184764,11.118142,10.384641,3.98358,2.149399
27672,Gm47189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27724,Gm4724,7.240361,4.408826,4.83936,5.281837,4.095098,5.290896,4.055216,3.714665,6.267126,7.251898,5.490155,4.626376,7.706,4.857356,6.692127,6.133753
27885,Gm47429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28021,Gm4756,0.0,0.042018,0.073029,0.0,0.0,0.0,0.040196,0.0,0.037817,0.0,0.0,0.0,0.054208,0.0,0.0,0.0
28135,Gm4767,0.172156,0.120421,0.093578,0.238185,0.177546,0.0295,0.41872,0.042228,0.168942,0.148803,0.122105,0.032846,0.044207,0.26471,0.0,0.023509
28260,Gm4779,0.047408,0.03486,0.046525,0.04128,0.043993,0.094999,0.016783,0.058557,0.04645,0.0,0.149541,0.072256,0.08128,0.0,0.0,0.01979
28262,Gm47791,0.142672,0.0,0.0,0.0,0.0,0.239442,0.0,0.0,0.0,0.0,0.148778,0.0,0.0,0.0,0.0,0.0
28346,Gm4787,0.093396,0.086773,0.139715,0.052098,0.15706,0.178039,0.115102,0.196655,0.095721,0.064314,0.168717,0.147507,0.11477,0.123178,0.037738,0.007861
28437,Gm47955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28441,Gm47959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28452,Gm47969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033705,0.0,0.0,0.0,0.0,0.0
28470,Gm47985,0.231873,0.179588,0.662096,0.59949,0.563107,0.636898,0.118513,0.160497,0.016614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28481,Gm47995,0.067745,0.110687,0.0,0.07014,0.0,0.041078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28482,Gm47996,0.0,0.062241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28866,Gm4836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28917,Gm4841,0.0,0.009205,0.0,0.021051,0.014876,0.0,0.017252,0.009518,0.0,0.021915,0.026207,0.009529,0.023103,0.0,0.023861,0.00668
28969,Gm4846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013401
28979,Gm4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023448,0.0,0.0,0.0
29065,Gm48551,1.776139,2.513987,1.829568,2.201249,2.94411,2.747042,3.746799,2.37312,2.451163,2.89757,4.117372,3.721258,4.923806,3.958282,3.766715,3.733999
29066,Gm48552,0.380706,0.985605,2.314643,1.051456,1.947097,0.996687,1.414094,1.97911,0.431483,0.449185,2.334905,1.380462,2.922342,0.873313,1.795246,1.183456
29235,Gm4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29373,Gm4884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29564,Gm49027,0.213634,0.973955,1.202061,0.675266,1.19801,1.136384,2.256777,1.43941,3.506847,3.627079,5.209711,4.671944,3.251132,5.737049,5.498754,4.498272
29769,Gm4922,0.0,0.0,0.080188,0.161108,0.144752,0.124393,0.066249,0.028289,0.013918,0.113705,0.120213,0.111334,0.120873,0.115694,0.109603,0.011547
29790,Gm4924,7.024453,7.637601,6.707698,5.597956,6.571772,8.879235,8.631478,9.271824,5.371688,6.112171,9.659732,7.896001,10.868538,6.194093,10.271673,5.508787
29874,Gm49318,0.0,0.0,0.0,0.0,0.221968,0.278851,0.0,0.0,0.0,0.211863,0.0,0.0,0.340373,0.0,0.0,0.0
29876,Gm49320,0.602974,0.52999,0.523358,0.504402,1.015971,0.742272,0.681907,0.588754,0.328284,0.164656,0.2934,0.679525,0.69695,0.688206,0.388816,0.0
29877,Gm49322,3.082075,5.131312,2.222096,4.844307,4.879039,3.858821,2.095696,2.279874,0.6272,1.199791,2.545378,1.852069,2.427996,2.761112,0.455492,0.376509
29879,Gm49325,88.590018,91.475157,40.753408,23.455098,43.660003,45.342733,19.277204,0.0,22.783174,26.931507,26.48002,27.734439,12.713886,16.63632,55.93844,47.480228
29888,Gm49336,38.455274,38.198611,43.890865,45.728814,43.077116,39.141493,27.832073,24.148849,30.912646,38.443485,29.476371,27.890186,34.518471,34.714228,20.353002,14.582666
29889,Gm49337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223153,0.0
29891,Gm49339,0.292918,0.0,0.045426,0.1579,0.063651,0.173864,0.192207,0.0,0.338349,0.228564,0.180715,0.0,0.0,0.211616,0.028201,0.405421
29892,Gm49340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29894,Gm49342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.905218,0.0,0.0
29900,Gm49352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29901,Gm49353,0.725219,0.24568,2.541448,2.133986,4.33494,3.313587,6.399435,10.608102,4.707704,9.342202,14.591444,12.335402,12.559462,11.936127,9.179452,5.130597
29903,Gm49355,0.086816,0.101638,0.095872,0.158273,0.366265,0.104365,0.148888,0.117318,0.198012,0.094846,0.083763,0.122581,0.252673,0.112997,0.148168,0.136917
29904,Gm49356,0.953058,0.289816,2.918555,1.381808,1.172716,1.298292,0.582939,1.618892,0.0,1.250744,0.880381,1.759121,0.0,0.0,2.196106,2.732504
29906,Gm49358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29907,Gm49359,8.292964,6.507055,7.403009,7.675931,5.887652,7.939487,8.472965,7.428567,3.453529,4.773518,8.188859,9.505399,10.009104,10.377321,4.746811,1.827589
29910,Gm49361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29914,Gm49366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29916,Gm49368,0.0,0.0,0.0,0.0,0.100896,0.0,0.0,0.011467,0.104594,0.0,0.0,0.0,0.020764,0.0,0.0,0.010709
29917,Gm49369,0.0,0.0,0.0,0.0,0.0,0.0,0.896773,0.0,0.0,0.0,2.614927,0.239887,0.0,0.467825,0.0,0.30067
29921,Gm49373,1.590888,1.606828,1.602314,2.233371,1.892188,2.480219,1.729727,1.628607,1.954048,1.917721,1.690191,1.981571,1.595458,1.413901,1.812407,1.516237
29926,Gm49378,3.843082,5.407065,7.760985,7.418717,9.013865,9.459273,4.776526,3.970435,3.998226,7.657284,5.491232,4.612828,3.93103,6.533339,4.278723,2.310466
29929,Gm49380,0.187877,0.0,0.480928,0.0,0.260005,0.180274,0.094722,0.0,0.042944,0.053846,0.068084,0.088002,0.098219,0.0,0.027377,0.039842
29932,Gm49383,46.565194,51.53324,33.606536,32.430188,26.562844,27.589925,24.400953,22.564836,16.090956,15.562046,14.778201,17.578467,14.407084,17.577206,6.151638,7.389494
29933,Gm49384,36.692484,43.072311,31.579496,32.009132,25.559329,21.967647,18.648367,19.314565,12.403225,13.271914,12.035093,12.341777,10.187266,13.536824,4.549292,4.28735
29934,Gm49385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29936,Gm49387,0.89269,1.940282,1.300706,0.653596,0.0,1.081794,0.670304,0.962069,1.886545,1.461033,1.104103,0.873544,1.080779,0.0,1.813991,1.92433
29937,Gm49388,0.0,0.0,0.0,0.168471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29940,Gm49391,0.594414,0.316948,0.87251,0.793749,0.748107,0.543695,0.29812,0.238563,0.285856,0.889358,0.435067,0.279846,0.519515,0.804705,0.435313,0.349678
29941,Gm49392,0.01692,0.0,0.0,0.024508,0.0,0.040058,0.059388,0.0,0.0,0.059876,0.080759,0.0,0.063014,0.0,0.0,0.0
29942,Gm49393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297781,0.0,0.106984,0.0,0.0,0.0,0.0
29943,Gm49394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01441,0.0,0.0,0.0,0.024212,0.0,0.0,0.0,0.0
29944,Gm49395,1.525765,1.525278,3.384864,3.389621,0.0,2.694461,1.87654,2.183754,2.971992,3.706974,1.638852,2.404017,1.800409,1.81544,2.639795,2.674595
29945,Gm49396,10.048103,9.738474,8.775935,7.508119,14.852364,13.314286,10.866504,10.453964,5.093173,7.521634,11.826422,11.512713,15.540809,12.675897,3.690237,2.848338
29950,Gm49405,1.79813,1.979254,1.888645,1.863843,2.446783,2.465509,2.868676,2.894634,1.337939,2.358613,3.699117,4.007873,5.392329,3.873357,1.530748,1.267719
29961,Gm49416,0.1818,0.081576,0.141115,0.0,0.173197,0.064215,0.0,0.0,0.0,0.0,0.083756,0.0,0.248247,0.0,0.259902,0.0
29971,Gm49425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29996,Gm49450,371.722755,360.15467,537.961183,506.609535,582.593266,512.644201,527.172404,445.633635,464.261916,514.925048,424.750407,455.379325,625.517066,536.803207,495.141869,496.397395
30034,Gm49486,0.105605,0.37082,0.211909,0.316774,0.490272,0.362805,0.737482,0.774851,0.717809,0.457868,0.716114,0.730733,0.780361,0.597973,0.931999,0.695115
30045,Gm49496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094824
30060,Gm4951,0.020536,0.022451,0.03816,0.050026,0.043979,0.099107,0.042041,0.045944,0.058729,0.013084,0.126735,0.092546,0.056693,0.143444,0.09547,0.039658
30061,Gm49510,0.367937,0.666932,0.836884,0.19444,0.662843,0.295292,0.159155,0.079148,0.217906,0.060575,0.283047,0.23891,0.157794,0.0,0.101636,0.117507
30071,Gm4952,0.042049,0.011675,0.020085,0.053779,0.200171,0.0,0.032577,0.0,0.123456,0.041449,0.044223,0.036187,0.059891,0.081509,0.090254,0.050016
30079,Gm49527,0.483374,0.0,0.135879,0.383857,0.372402,0.0,0.145763,0.120408,0.139219,1.551136,0.588149,0.346941,0.957085,0.98225,1.237897,0.636263
30151,Gm49601,1.679472,1.272574,2.620392,1.847212,6.478417,8.039086,11.477632,6.669378,3.815742,6.381802,12.80149,15.272072,16.408948,11.435621,2.177967,1.377049
30181,Gm49630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30212,Gm49661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30223,Gm49673,0.139252,0.134868,0.100398,0.228096,0.079202,0.248641,0.098131,0.0,0.213047,0.198875,0.384235,0.057005,0.0,0.0,0.358485,0.100841
30260,Gm49711,0.082151,0.090534,0.154435,0.105403,0.049442,0.259592,0.145434,0.092655,0.319267,0.323435,0.261639,0.317213,0.157386,0.322025,0.529469,0.466654
30270,Gm49721,0.0,0.119988,0.0,0.0,0.257993,0.222261,0.244216,0.266652,0.0,0.195049,0.0,0.232253,0.198846,0.196828,0.0,0.354505
30324,Gm49776,0.653543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30349,Gm49804,14.099313,17.784037,4.103199,5.772535,23.764046,19.739597,20.621521,23.088072,0.0,10.812486,22.002709,23.626749,20.442769,32.034726,30.910526,32.040594
30355,Gm4981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30382,Gm49835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30460,Gm49909,357.737958,356.934396,342.774281,366.712023,315.389213,317.480082,313.509301,322.040066,363.641882,382.210265,329.676701,357.354967,394.711928,380.142409,399.14356,353.182365
30470,Gm49918,0.041402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104952,0.0,0.0,0.0,0.0,0.0,0.0
30503,Gm49948,0.0,0.0,0.0,0.0,0.0,0.063918,0.0,0.0,0.0,0.056985,0.0,0.0,0.0,0.0,0.097895,0.068173
30653,Gm50092,0.475304,0.821283,0.827459,0.551699,0.968767,1.009394,0.557696,0.51631,0.081458,0.238273,0.834936,0.761097,0.968628,0.703805,0.164963,0.034184
30699,Gm50139,0.0,0.076357,0.0,0.0,0.0,0.139908,0.0,0.0,0.439445,0.0,0.086332,0.0,0.0,0.320911,0.150172,0.0
30810,Gm50253,0.098036,0.106346,0.256029,0.231322,0.213504,0.198328,0.257186,0.116562,0.0,0.208391,0.220416,0.176023,0.29247,0.162007,0.045326,0.066664
30875,Gm50318,0.066087,0.081834,0.0,0.0,0.0,0.0,0.0,0.094277,0.070882,0.0,0.0,0.0,0.0,0.0,0.189924,0.15088
30947,Gm50387,15.526511,15.301479,20.192324,19.528128,20.713175,22.041868,19.178331,20.509522,20.944804,27.554278,24.450689,24.270644,24.323365,25.076982,25.698311,22.219878
30948,Gm50388,3.543961,2.932489,3.458552,3.722929,3.535556,4.727512,3.473218,3.668832,3.637949,4.53433,3.590098,3.012047,3.290811,2.448669,4.520114,2.985165
31018,Gm50457,0.033305,0.073099,0.0,0.126824,0.059718,0.0,0.034646,0.0,0.032354,0.0,0.034833,0.0,0.186662,0.0,0.031918,0.0
31023,Gm50461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349829
31040,Gm50478,0.0,14.490182,0.0,0.0,0.0,0.0,0.0,20.057909,28.581468,0.0,0.0,16.83013,0.0,24.222255,15.093202,15.038173
31064,Gm5065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03712,0.022466,0.0
31096,Gm5114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31106,Gm5127,1.472317,1.203866,0.513501,0.778922,0.124914,0.065318,0.016461,0.0,0.078723,0.041295,0.066284,0.109188,0.110945,0.106618,0.160944,0.050352
31107,Gm5128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032473,0.0,0.0,0.0,0.0,0.0,0.0,0.007729
31112,Gm5134,0.128493,0.083306,0.0,0.025589,0.018167,0.0,0.0,0.096328,0.0,0.013002,0.010455,0.087951,0.0,0.0,0.0,0.007949
31115,Gm5141,10.77984,11.658908,8.152324,7.233318,9.500069,7.808277,6.50189,7.918077,5.083744,9.033358,8.576953,8.901002,8.579807,9.219506,3.218054,1.692343
31120,Gm5148,25.566568,23.566329,21.675383,21.253332,22.984146,25.194163,25.025535,25.925841,27.573647,21.689558,21.625153,21.690665,21.29829,18.726637,23.975397,24.961653
31122,Gm5150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041957,0.0,0.0,0.0,0.0
31123,Gm5152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31125,Gm5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31126,Gm5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31132,Gm5168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31133,Gm5169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31187,Gm5244,0.0,0.0,0.0,0.0,0.0,0.044906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31191,Gm525,0.0,0.0,0.0,0.199508,0.086839,0.065198,0.0,0.14401,0.0,0.125997,0.0,0.172307,0.109333,0.157499,0.222345,0.385468
31212,Gm527,1.607406,0.922129,1.062418,2.066592,1.315665,1.704642,0.958471,1.413983,0.882727,1.572758,1.571819,0.92801,1.436759,1.598949,1.475763,0.933455
31312,Gm5414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019001,0.023898,0.0,0.0,0.0
31321,Gm5426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503741,0.380913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31324,Gm5431,0.0,0.04294,0.164512,0.013738,0.011296,0.042918,0.011347,0.054742,0.080098,0.081764,0.086103,0.067416,0.124569,0.135205,0.122963,0.057994
31342,Gm5458,0.0,0.0,0.0,0.0,0.0,0.0,0.116108,0.031471,0.0,0.0,0.036247,0.0,0.0,0.108703,0.092745,0.135968
31344,Gm5460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31359,Gm5478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31362,Gm5485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31369,Gm550,1.266939,1.020286,0.924476,0.992584,0.582621,0.26486,0.428982,0.308323,0.059169,0.053097,0.255387,0.275918,0.057463,0.067314,0.0,0.0
31416,Gm5565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31429,Gm5591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31430,Gm5592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31444,Gm5617,28.40944,30.932362,35.755016,33.980218,38.296008,37.299551,30.881756,35.404082,35.749565,24.065413,20.757831,22.553578,17.356396,16.22235,21.39808,25.309176
31448,Gm5622,0.01975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31449,Gm5624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024147,0.0,0.0,0.0
31459,Gm5645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31483,Gm5678,0.0,0.0,0.0,0.0,0.030744,0.05743,0.0,0.031457,0.03264,0.043986,0.0,0.0,0.0,0.0,0.032311,0.0
31499,Gm5698,0.0,0.0,0.0,0.067197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31512,Gm572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31515,Gm5724,0.01079,0.0,0.0,0.0,0.0,0.00874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31521,Gm5737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043081,0.0,0.0,0.024047,0.0,0.0,0.0,0.111545,0.036648
31531,Gm5751,0.0,0.0,0.0,0.0,0.224707,0.0,0.0,0.0,0.0,0.163017,0.0,0.0,0.0,0.0,0.0,0.0
31544,Gm5771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041594,0.0,0.0,0.0,0.0,0.0,0.0,0.039057,0.0
31545,Gm5773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31559,Gm5795,0.049345,0.022148,0.052904,0.0,0.0,0.0,0.0,0.017699,0.0,0.0,0.091716,0.0,0.0,0.0,0.087029,0.155695
31560,Gm5796,0.579292,0.355444,0.734425,0.469324,0.999594,0.748833,1.046946,0.55485,2.167342,2.725174,2.293732,2.524172,3.012301,3.580986,3.347982,4.148063
31561,Gm5797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31562,Gm5798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31563,Gm5799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043442,0.035829
31564,Gm5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31598,Gm5849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31608,Gm5861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31609,Gm5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028109,0.0,0.0,0.0,0.0,0.022801,0.076276,0.0
31630,Gm5890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31631,Gm5891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31637,Gm5901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31648,Gm5916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31656,Gm5926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31659,Gm5930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017794,0.0,0.0,0.0,0.0,0.0
31661,Gm5934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012667,0.0,0.0,0.0,0.0
31662,Gm5935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31664,Gm5938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31667,Gm5941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31671,Gm5945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31686,Gm5965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31691,Gm597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31735,Gm6040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31792,Gm6121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31799,Gm6133,0.118818,0.130222,0.149504,0.14967,0.034882,0.197197,0.337281,0.222333,0.117018,0.0,0.12548,0.119912,0.055776,0.0,0.225111,0.342325
31805,Gm614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31821,Gm6169,0.735605,0.508336,1.133378,0.40652,0.690824,0.710914,0.677204,0.831449,0.913905,0.58821,0.789818,0.392784,0.400861,0.604556,0.355142,0.463982
31827,Gm6176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31856,Gm6217,0.04002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31881,Gm6268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31903,Gm6309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31932,Gm6351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31936,Gm6358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
